"avatarUrl","checkinDate","checkoutDate","countryCode","countryName","customerType","guestTypeTranslation","helpfulVotesCount","hotelId","isApproved","negativeText","numNights","photos/0/__typename","photos/0/id","photos/0/kind","photos/0/urls/0/__typename","photos/0/urls/0/size","photos/0/urls/0/url","photos/0/urls/1/__typename","photos/0/urls/1/size","photos/0/urls/1/url","photos/0/urls/2/__typename","photos/0/urls/2/size","photos/0/urls/2/url","photos/1/__typename","photos/1/id","photos/1/kind","photos/1/urls/0/__typename","photos/1/urls/0/size","photos/1/urls/0/url","photos/1/urls/1/__typename","photos/1/urls/1/size","photos/1/urls/1/url","photos/1/urls/2/__typename","photos/1/urls/2/size","photos/1/urls/2/url","photos/2/__typename","photos/2/id","photos/2/kind","photos/2/urls/0/__typename","photos/2/urls/0/size","photos/2/urls/0/url","photos/2/urls/1/__typename","photos/2/urls/1/size","photos/2/urls/1/url","photos/2/urls/2/__typename","photos/2/urls/2/size","photos/2/urls/2/url","photos/3/__typename","photos/3/id","photos/3/kind","photos/3/urls/0/__typename","photos/3/urls/0/size","photos/3/urls/0/url","photos/3/urls/1/__typename","photos/3/urls/1/size","photos/3/urls/1/url","photos/3/urls/2/__typename","photos/3/urls/2/size","photos/3/urls/2/url","photos/4/__typename","photos/4/id","photos/4/kind","photos/4/urls/0/__typename","photos/4/urls/0/size","photos/4/urls/0/url","photos/4/urls/1/__typename","photos/4/urls/1/size","photos/4/urls/1/url","photos/4/urls/2/__typename","photos/4/urls/2/size","photos/4/urls/2/url","positiveText","reviewScore","reviewedDate","roomId","roomName","title","username"
"https://xx.bstatic.com/static/img/review/avatars/ava-o.png","2025-01-10","2025-01-11","sa","Saudi Arabia","FAMILIES","Family","","10311731","true","The outside swimming pool","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clean and quiet","10","1/15/2025, 1:02:58 PM","1031173105","Family Suite","It was great and awesome","Osama"
"https://xx.bstatic.com/static/img/review/avatars/ava-o.png","2024-12-29","2025-01-01","ae","United Arab Emirates","FAMILIES","Family","","10311731","true","Rate is more than nearby hotels","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Staff, location, clean","9","1/5/2025, 1:13:54 PM","1031173101","Standard King Room","Perfect","Omar"
"https://xx.bstatic.com/static/img/review/avatars/ava-e.png","2025-01-01","2025-01-03","qa","Qatar","FAMILIES","Family","","10311731","true","","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Very big, cozy rooms","8","1/4/2025, 9:14:02 PM","1031173105","Family Suite",,"Eyad"
"https://xx.bstatic.com/static/img/review/avatars/ava-m.png","2024-12-19","2024-12-22","gb","United Kingdom","FAMILIES","Family","","10311731","true","","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Receptionists are very Professional The hotel room is spacious and modern","10","12/23/2024, 1:36:15 PM","1031173105","Family Suite",,"Mohamed"
"https://xx.bstatic.com/static/img/review/avatars/ava-j.png","2024-12-14","2024-12-17","pt","Portugal","SOLO_TRAVELLERS","Solo traveler","","10311731","true","Nothing to post","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nice rooms, nice hotel, good breakfast. Nice workers.","8","12/20/2024, 7:15:55 AM","1031173106","Standard Twin Room",,"Joao"
"https://lh3.googleusercontent.com/a/ACg8ocKp27xbGX_V5jiau1w4tVRVnBwWDj7GCIfQycs9Wzz0RQ=s96-c","2024-11-12","2024-11-15","pk","Pakistan","FAMILIES","Family","","10311731","true","A bit expensive.","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Very spacious. Nice breakfast. Ideal location.","8","12/12/2024, 12:48:06 PM","1031173105","Family Suite","I thoroughly enjoyed it.","Shaheryar"
"https://xx.bstatic.com/static/img/review/avatars/ava-n.png","2024-11-30","2024-12-03","sa","Saudi Arabia","SOLO_TRAVELLERS","Solo traveler","1","10311731","true","Only thing room cleaning you need call them if you want your room cleaned, even if you put a sign at the door clean the room , they will never come unless you call the front desk,  as I tested them 3 days of my stay .
Swimming pool and gym no staff around to help and no life guard around, so be careful , otherwise everything is great","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Location! Location! Location!
Walking area for many nearby resturants , cafes , like Tim Houton and half million...etc
East access for taxis and uber due to near the main road, train station is 5 minutes by car.  Views are beautiful on the main street. Breakfast buffet is great many selections. The resturant staff Miss Joana was very kind helpful and very professional.
Gym facilites and swimming pool outdoor present which are good facilites.
Reception front desk are the best , very helpful and welcoming and always smiling. nice to see daily","9","12/4/2024, 5:29:40 PM","1031173106","Standard Twin Room","Location! Location! Location!","Nasser"
"https://graph.facebook.com/v2.9/1711958265486280/picture?type=square&height=64&width=64","2024-11-14","2024-11-18","om","Oman","SOLO_TRAVELLERS","Solo traveler","","10311731","true","All good","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Excellent hotel , value of money","9","11/19/2024, 5:17:27 AM","1031173101","Standard King Room","Pleasure stay","Ajay"
"https://xx.bstatic.com/static/img/review/avatars/ava-m.png","2024-10-15","2024-10-17","mo","Macau","GROUP_OF_FRIENDS","Group","","10311731","true","The hotel is a bit far from the old town . The swimming pool is very small.","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"There is a lot of choice for food for breakfast. Service is good. English is spoken. The room is big and clean. There are eateries and shops nearby.","8","10/29/2024, 2:37:10 AM","1031173101","Standard King Room","A lovely hotel","Maggie"
"https://xx.bstatic.com/static/img/review/avatars/ava-b.png","2024-09-29","2024-09-30","sa","Saudi Arabia","COUPLES","Couple","","10311731","true","Carpet is not clean enough","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Car parking is wide and good","8","9/30/2024, 5:27:41 AM","1031173101","Standard King Room",,"Barakat"
"https://xx.bstatic.com/static/img/review/avatars/ava-m.png","2024-08-30","2024-08-31","ph","Philippines","COUPLES","Couple","","10311731","true","Nothing to mention..","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"I always choose to stay in this hotel, so comfortable and convenient, a priceless sleep was achieved.. Accessible to all, breakfast is great and swimming pool is clean and hygienic..Looking forward to our next stay..","9","9/1/2024, 5:29:39 AM","1031173101","Standard King Room",,"Mary"
"https://xx.bstatic.com/static/img/review/avatars/ava-f.png","2024-11-07","2024-11-08","sa","Saudi Arabia","COUPLES","Couple","","246437","true","","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Location was excellent. Very clean and relaxing environment. Staff was very friendly and polite .","10","11/9/2024, 8:20:29 AM","24643723","Standard King Room",,"Farouk"
"https://xx.bstatic.com/static/img/review/avatars/ava-m.png","2025-01-31","2025-02-01","sa","Saudi Arabia","COUPLES","Couple","","246437","true","No comments","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Location","10","2/2/2025, 7:10:18 AM","24643723","Standard King Room",,"Mohammed"
"https://xx.bstatic.com/static/img/review/avatars/ava-s.png","2025-01-08","2025-01-11","sa","Saudi Arabia","FAMILIES","Family","","246437","true","","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clean. Comfortable.  Nice staff. Restaurant and the food . Lounge everything is excellent despite the location is far away from my event.","9","1/15/2025, 2:07:06 PM","24643723","Standard King Room",,"Sameera"
"https://lh3.googleusercontent.com/a/AAcHTteHdXgw1PNNX3iaTmWEhWUYFARv_UGQlj2FkR08PJTW=s96-c","2024-12-21","2024-12-26","eg","Egypt","SOLO_TRAVELLERS","Solo traveler","","246437","true","","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"They need to enhance the quality of the breakfast","8","12/26/2024, 8:56:13 PM","24643723","Standard King Room",,"Alaa"
"https://xx.bstatic.com/static/img/review/avatars/ava-p.png","2024-12-09","2024-12-12","jo","Jordan","SOLO_TRAVELLERS","Solo traveler","","246437","true","too cold in the lobby, the dinner should contain more variations","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"the staff and the clean area","10","12/16/2024, 12:31:02 PM","24643723","Standard King Room","excellent stay","Prof"
"https://graph.facebook.com/v2.9/2820191938205901/picture?type=square&height=64&width=64","2024-12-06","2024-12-08","sa","Saudi Arabia","COUPLES","Couple","","246437","true","","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"good breakfast,reception,","9","12/9/2024, 4:00:17 PM","24643723","Standard King Room",,"Ibrahim"
"https://xx.bstatic.com/static/img/review/avatars/ava-m.png","2024-12-06","2024-12-07","bh","Bahrain","FAMILIES","Family","","246437","true","Parking space is limited","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Staff, rooms are quite","10","12/8/2024, 6:48:39 AM","24643723","Standard King Room",,"Malmahdi"
"https://xx.bstatic.com/static/img/review/avatars/ava-j.png","2024-11-27","2024-11-30","gb","United Kingdom","FAMILIES","Family","","246437","true","Nothing","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Immediately on arrival we were given an upgrade. They staff were all very pleasant and accommodated our every need. Would highly recommend.","10","12/5/2024, 12:30:11 AM","24643726","Standard Twin Room - Smoking","Exceptional","Joshua"
"","2024-11-10","2024-11-12","de","Germany","GROUP_OF_FRIENDS","Group","","246437","true","","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Excellent breakfast buffet","8","11/13/2024, 9:19:57 AM","24643723","Standard King Room",,"Ralf"
"https://xx.bstatic.com/static/img/review/avatars/ava-n.png","2024-11-04","2024-11-05","ae","United Arab Emirates","SOLO_TRAVELLERS","Solo traveler","","246437","true","","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The staff at the reception were amazing as I was in the wrong CROWNE Plaza - they refunded my other nights and upgraded me to a suite. Very kind and helpful. Special thanks to Mr Alsharif and his team. My first time to Saudi as well.","10","11/7/2024, 5:58:12 AM","24643739","Standard King Room with City View",,"Nikki"
"https://xx.bstatic.com/static/img/review/avatars/ava-a.png","2025-01-13","2025-01-15","ke","Kenya","COUPLES","Couple","","1939572","true","Iron box wasn’t a good one.","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rakan is an amazing receptionist he was very welcoming and nice","10","1/15/2025, 6:01:49 PM","193957202","Superior Double Room with Sofa Bed","Great","Amin"
"https://lh5.googleusercontent.com/-DMP_ZV_3__k/AAAAAAAAAAI/AAAAAAAAAAA/ACLGyWCO9HBX_IQxY9bwK-Vdn9pQ2_SLaQ/s96-c/photo.jpg","2025-01-31","2025-02-02","et","Ethiopia","FAMILIES","Family","","1939572","true","The hotel is in highway the cars can not up to the main get you have to drop up on the road","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Very Clean the room is big enough the breakfast is very good Towhid is very helpful full staff hospitality was amazing 👏","10","2/3/2025, 11:57:08 PM","193957202","Superior Double Room with Sofa Bed",,"Taib"
"https://xx.bstatic.com/static/img/review/avatars/ava-o.png","2025-01-22","2025-01-25","sa","Saudi Arabia","SOLO_TRAVELLERS","Solo traveler","","1939572","true","Maybe the early check in availability","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Everything","10","1/25/2025, 6:01:09 PM","193957202","Superior Double Room with Sofa Bed","Perfect","Othman"
"https://graph.facebook.com/v2.9/10238149768982454/picture?type=square&height=64&width=64","2025-01-12","2025-01-13","mu","Mauritius","FAMILIES","Family","","1939572","true","Difficult for taxi to come up to the hotel and one hotel staff not willing to look for a taxi on careem for us to go to the airport","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Comfortable room with all amenities","8","1/25/2025, 2:28:34 PM","193957202","Superior Double Room with Sofa Bed","Good experience","Inayat"
"https://xx.bstatic.com/xdata/images/xphoto/square64/347926940.jpg?k=2c787b18dd9569bcc7c423a91160fd808d9779ad96d0e69ff10260310a0ed255&o=","2025-01-19","2025-01-24","pk","Pakistan","SOLO_TRAVELLERS","Solo traveler","","1939572","true","Nothing","5","ReviewPhoto","448582759","PROPERTY","ReviewPhotoUrl","max1280x900","https://q-xx.bstatic.com/xdata/images/xphoto/max1280x900/448582759.jpg?k=98b64204bbbf54166f22a343e88f3e74e0b5377a92e959f44bd42932b79a0ec3&o=","ReviewPhotoUrl","square80","https://q-xx.bstatic.com/xdata/images/xphoto/square80/448582759.jpg?k=98b64204bbbf54166f22a343e88f3e74e0b5377a92e959f44bd42932b79a0ec3&o=","ReviewPhotoUrl","square160","https://q-xx.bstatic.com/xdata/images/xphoto/square144/448582759.jpg?k=98b64204bbbf54166f22a343e88f3e74e0b5377a92e959f44bd42932b79a0ec3&o=","ReviewPhoto","448582771","PROPERTY","ReviewPhotoUrl","max1280x900","https://r-xx.bstatic.com/xdata/images/xphoto/max1280x900/448582771.jpg?k=c56a6ed54e68173918dd65b92e4b17aa78bdfb144df943da840d8a9f50b7f8d3&o=","ReviewPhotoUrl","square80","https://r-xx.bstatic.com/xdata/images/xphoto/square80/448582771.jpg?k=c56a6ed54e68173918dd65b92e4b17aa78bdfb144df943da840d8a9f50b7f8d3&o=","ReviewPhotoUrl","square160","https://r-xx.bstatic.com/xdata/images/xphoto/square144/448582771.jpg?k=c56a6ed54e68173918dd65b92e4b17aa78bdfb144df943da840d8a9f50b7f8d3&o=","ReviewPhoto","448582772","PROPERTY","ReviewPhotoUrl","max1280x900","https://q-xx.bstatic.com/xdata/images/xphoto/max1280x900/448582772.jpg?k=d64a4c50a953f34d5e5df9ddd60c22e5da9ed7c9a79d65d0e35934523afccb14&o=","ReviewPhotoUrl","square80","https://q-xx.bstatic.com/xdata/images/xphoto/square80/448582772.jpg?k=d64a4c50a953f34d5e5df9ddd60c22e5da9ed7c9a79d65d0e35934523afccb14&o=","ReviewPhotoUrl","square160","https://q-xx.bstatic.com/xdata/images/xphoto/square144/448582772.jpg?k=d64a4c50a953f34d5e5df9ddd60c22e5da9ed7c9a79d65d0e35934523afccb14&o=","ReviewPhoto","448582778","PROPERTY","ReviewPhotoUrl","max1280x900","https://r-xx.bstatic.com/xdata/images/xphoto/max1280x900/448582778.jpg?k=a1254fc526d1bbc5399651e94510844be6c3c3d488aa3f4cd40fc1fc0a71fc71&o=","ReviewPhotoUrl","square80","https://r-xx.bstatic.com/xdata/images/xphoto/square80/448582778.jpg?k=a1254fc526d1bbc5399651e94510844be6c3c3d488aa3f4cd40fc1fc0a71fc71&o=","ReviewPhotoUrl","square160","https://r-xx.bstatic.com/xdata/images/xphoto/square144/448582778.jpg?k=a1254fc526d1bbc5399651e94510844be6c3c3d488aa3f4cd40fc1fc0a71fc71&o=",,,,,,,,,,,,,"Location, Breakfast and staff behaviour","9","1/24/2025, 7:48:39 PM","193957202","Superior Double Room with Sofa Bed","I enjoyed my stay at the hotel.","Muhammad"
"https://xx.bstatic.com/xdata/images/xphoto/square64/347926940.jpg?k=2c787b18dd9569bcc7c423a91160fd808d9779ad96d0e69ff10260310a0ed255&o=","2025-01-23","2025-01-24","pk","Pakistan","SOLO_TRAVELLERS","Solo traveler","","1939572","true","Nothing","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Amenities","9","1/24/2025, 7:46:57 PM","193957202","Superior Double Room with Sofa Bed","Excellent hotel","Muhammad"
"https://xx.bstatic.com/static/img/review/avatars/ava-a.png","2025-01-17","2025-01-18","sa","Saudi Arabia","SOLO_TRAVELLERS","Solo traveler","","1939572","true","None","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Great location & very clean","10","1/23/2025, 4:57:38 PM","193957202","Superior Double Room with Sofa Bed","Great place","Ahmed"
"https://xx.bstatic.com/static/img/review/avatars/ava-s.png","2024-11-08","2024-11-10","sa","Saudi Arabia","COUPLES","Couple","","1939572","true","none","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Location and room fare","10","1/14/2025, 11:25:00 AM","193957203","Deluxe Room with 1 double bed and sofa","Perfect place  with perfect rates in Jeddah","Salah"
"https://xx.bstatic.com/static/img/review/avatars/ava-d.png","2025-01-03","2025-01-04","sa","Saudi Arabia","FAMILIES","Family","1","1939572","true","شكرا","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"جميل","9","1/10/2025, 4:02:38 PM","193957202","Superior Double Room with Sofa Bed",,"Dr"
"https://xx.bstatic.com/static/img/review/avatars/ava-j.png","2025-01-03","2025-01-05","sa","Saudi Arabia","FAMILIES","Family","","1939572","true","The WiFi is not connecting always no internet connection","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cleanliness , great location","8","1/6/2025, 3:02:37 PM","193957202","Superior Double Room with Sofa Bed","Good but only the internet no connection","Jamelah"
"https://xx.bstatic.com/static/img/review/avatars/ava-u.png","2024-12-14","2024-12-15","za","South Africa","FAMILIES","Family","1","1939572","true","","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reception friendly...good rooms good breakfast ...all good","9","1/4/2025, 6:55:10 PM","193957202","Superior Double Room with Sofa Bed",,"Uzma"
"https://xx.bstatic.com/static/img/review/avatars/ava-a.png","2024-12-24","2024-12-29","gb","United Kingdom","FAMILIES","Family","1","1939572","true","It's not the hotel's fault but there is a flashing light that used to shine into our room window throughout the night, curtains didn't entirely block it. 
The shattaf at the toilet was leaking but to be fair we didn't tell the reception.  I'm sure there would have fixed it.","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beds were comfortable. 
Room was clean.
The lady at the reception upgraded our room free of charge which was amazing specially with young children.","9","1/1/2025, 2:07:57 PM","193957202","Superior Double Room with Sofa Bed","Great stay.","Aiman"
"https://lh6.googleusercontent.com/-ndiEpt1qVlo/AAAAAAAAAAI/AAAAAAAACXQ/gtpB5VnYz7Q/s96-c/photo.jpg","2024-12-27","2024-12-29","ae","United Arab Emirates","FAMILIES","Family","","1939572","true","The map took us to the back entrance which is access to parking only","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The rooms were clean, the rooms were spacious.","10","1/1/2025, 7:22:08 AM","193957202","Superior Double Room with Sofa Bed","Great value, hidden gem","Adnan_aslam1"
"https://xx.bstatic.com/xdata/images/xphoto/square64/227612086.jpg?k=f8b68e30a04a18727e35bd6ebdfcbb13a5f440257e7945510ed834ff2f5e831b&o=","2024-12-20","2024-12-21","sa","Saudi Arabia","COUPLES","Couple","","1939572","true","","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The room was spacious and clean.  Elegant interior design.  I will come back again","10","12/29/2024, 6:53:41 PM","193957202","Superior Double Room with Sofa Bed",,"Mohammed_alrugaib"
"https://xx.bstatic.com/static/img/review/avatars/ava-u.png","2024-12-27","2024-12-29","gb","United Kingdom","FAMILIES","Family","","1939572","true","We liked everything","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Great experience. Muhammad from Chitral, Pakistan at the restaurant was very professional & helpful. Every thing was fantastic. Best food, best customer service. Very clean environment. Break fast & dinner are fabulous. I'd recommend this hotel to everyone.","10","12/29/2024, 6:30:19 PM","193957202","Superior Double Room with Sofa Bed","Great customer service","Umar"
"https://xx.bstatic.com/static/img/review/avatars/ava-m.png","2024-11-30","2024-12-01","sa","Saudi Arabia","FAMILIES","Family","","1939572","true","Parking at the main entrance caused damage to my car.","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","8","12/28/2024, 3:34:27 PM","193957202","Superior Double Room with Sofa Bed",,"Mohamad"
"https://lh3.googleusercontent.com/-LETwA0eV6dI/AAAAAAAAAAI/AAAAAAAAAGM/c1DF0o5lDEs/s96-c/photo.jpg","2024-12-20","2024-12-22","ae","United Arab Emirates","FAMILIES","Family","2","1939572","true","The main entrance is not safe and it is very hard for cars to use the entrance elevated which makes hard for cars to enter most car gets stuck. We have informed the recepion.","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The property in very convenient location, everything are around you.","9","12/26/2024, 11:58:26 AM","193957202","Superior Double Room with Sofa Bed",,"Ateeq"
"https://graph.facebook.com/v2.9/104609000726909968671/picture?type=square&height=64&width=64","2024-09-20","2024-09-22","sa","Saudi Arabia","FAMILIES","Family","2","1939572","true","The Underground Parking. Was very tight.","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clean and spacious, value for money.","9","12/20/2024, 4:20:41 AM","193957203","Deluxe Room with 1 double bed and sofa","Very clean, good breakfast, beautiful decor. Very central to shops and other Amenities, Staff was very good.","Michele"
"https://lh3.googleusercontent.com/a/AEdFTp6oku1t2KHKPn-KKo5SeJLsrX08HKp_bSom9-NZ=s96-c","2024-12-17","2024-12-19","sa","Saudi Arabia","SOLO_TRAVELLERS","Solo traveler","","1939572","true","Carpet are very dirty. Plus entrance car slop too high","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","8","12/19/2024, 10:54:38 AM","193957202","Superior Double Room with Sofa Bed",,"Umair"
"https://xx.bstatic.com/static/img/review/avatars/ava-m.png","2024-12-14","2024-12-16","sa","Saudi Arabia","SOLO_TRAVELLERS","Solo traveler","","1939572","true","Nothing","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Very good hotel","10","12/17/2024, 2:43:35 PM","193957202","Superior Double Room with Sofa Bed",,"Mohammed"
"https://xx.bstatic.com/static/img/review/avatars/ava-s.png","2024-11-10","2024-11-11","sa","Saudi Arabia","COUPLES","Couple","","1939572","true","","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Staff were very nice and helpful 👍🏻","8","12/10/2024, 5:34:53 PM","193957204","Superior Room With 2 Single Beds And 1 Sofa",,"Saleh"
"https://lh3.googleusercontent.com/a/ACg8ocLjyjqKNC4j1kRaTle28y2nDRqEhH6HZ9DABoNJDqyoiY0dHXMS=s96-c","2024-11-21","2024-11-22","sa","Saudi Arabia","FAMILIES","Family","2","1939572","true","","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"It was a good stay
Staff very helpful","9","11/22/2024, 11:38:56 PM","193957202","Superior Double Room with Sofa Bed",,"Asma"
"https://xx.bstatic.com/static/img/review/avatars/ava-h.png","2024-11-19","2024-11-20","sa","Saudi Arabia","SOLO_TRAVELLERS","Solo traveler","","1939572","true","The tv was not working.","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The location.
Shahad from reception was helpful.
Service was fast.","10","11/20/2024, 6:30:58 AM","193957204","Superior Room With 2 Single Beds And 1 Sofa","Great location and great staff. But unfortunately the tv in my room was not working. I had to wait for maintenance to co","Hisham"
"https://xx.bstatic.com/static/img/review/avatars/ava-h.png","2024-10-28","2024-10-29","sa","Saudi Arabia","COUPLES","Couple","1","1939572","true","The carpet had a lot of stains on it.","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The location 
The staff. Bashayer from reception was very professional and helpful.","10","10/29/2024, 10:01:29 AM","193957203","Deluxe Room with 1 double bed and sofa","Great hotel with great location.","Hisham"
"https://xx.bstatic.com/static/img/review/avatars/ava-w.png","2024-09-16","2024-09-17","us","United States","SOLO_TRAVELLERS","Solo traveler","","1939572","true","Quiet , clean and  near to where i work .","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Had a nice night sleep","10","10/28/2024, 8:07:27 PM","193957203","Deluxe Room with 1 double bed and sofa","Great rest","Walaa"
"https://xx.bstatic.com/static/img/review/avatars/ava-s.png","2024-09-30","2024-10-03","za","South Africa","COUPLES","Couple","","1939572","true","","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tahid treated us very well.He refused to take a tip.","8","10/27/2024, 8:00:09 PM","193957203","Deluxe Room with 1 double bed and sofa","👌","Sooriekumarie"
"https://xx.bstatic.com/static/img/review/avatars/ava-h.png","2024-10-25","2024-10-26","gb","United Kingdom","FAMILIES","Family","","1939572","true","The sofa bed had no bedding so my husband had to sleep on it rather than the kids.","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Room was very big and spacious. The beds were very comfortable","10","10/26/2024, 4:24:52 AM","193957203","Deluxe Room with 1 double bed and sofa","Very good stay.","Hasina"
"https://xx.bstatic.com/static/img/review/avatars/ava-a.png","2024-10-21","2024-10-22","ng","Nigeria","COUPLES","Couple","","1939572","true","lightening in the toilet is not bright enough","1","ReviewPhoto","403411012","PROPERTY","ReviewPhotoUrl","max1280x900","https://q-xx.bstatic.com/xdata/images/xphoto/max1280x900/403411012.jpg?k=0ef8cf1a5e867aaddf5ffe70f774cebe44162d14bf3eafc02d6e56edf8a6e6d1&o=","ReviewPhotoUrl","square80","https://q-xx.bstatic.com/xdata/images/xphoto/square80/403411012.jpg?k=0ef8cf1a5e867aaddf5ffe70f774cebe44162d14bf3eafc02d6e56edf8a6e6d1&o=","ReviewPhotoUrl","square160","https://q-xx.bstatic.com/xdata/images/xphoto/square144/403411012.jpg?k=0ef8cf1a5e867aaddf5ffe70f774cebe44162d14bf3eafc02d6e56edf8a6e6d1&o=",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Location","8","10/24/2024, 9:02:54 AM","193957203","Deluxe Room with 1 double bed and sofa","excellent location where all brand name designers stores are within beautifully designed reception","Ahijo"
